Archivo,Texto,Prediccion
2029f1c005754b19b2f1972d343bb98a_20230810t13_19_utc.txt,sí con él sí muy bien gracias no qué le brindaste además de lo que le enviaste ahí por whatsapp me salió bii ok perfecto listo una pregunta por qué el número me sale de kazajstán o de rusia ah ok es correcto cómo cómo perdón uno cero seis uno ocho diez tres cinco seis carrera cuarta número cincuenta y nueve cero uno apartamento ciento tres en bogotá listo perfecto muchas gracias con mucho gusto señor juan cuándo se comienza el curso el veintitrés de agosto bueno,Neutral
2076cde9ddcf4a43bddcae84ba3c8a8f_20230708t16_43_utc.txt,habla con el papá yo creo que él está después de las tres cuatro de la tarde este es el de él sino que es que lo dejó acá en la casa no siempre solo que hoy anoche lo dejó,Neutral
209ea962291a45fbb362152f48c50604_20230810t20_02_utc.txt,sí con ella ay dios mío señor vea es que no podía hacer el pago es que estoy en auditoría del instituto y por eso no ya me desocupo mejor dicho ya terminamos la despedida ah perfecto y hoy deposito porque ya me dio el no sé otro chico por el whatsapp o chica no sé me envió la cuenta de bancolombia de flebo entonces ya solamente me falta hacer el depósito sí porque con él ya me envió la ya solamente es ir a hacer el pago sino que estoy con visita del instituto y hasta ahorita estamos terminando bueno señorita gracias vale gracias,Neutral
20b36034af2d4be2b8d54ab58b59a618_20230810t20_30_utc.txt,bien bien gracias no mi amor no voy a poder participar motivo de cambio de empleo cambio de ciudad entonces ahora me estoy desestabilizando,Negativo
218bc0501ebb4c6eb61f6a695933b544_20230810t21_40_utc.txt,me puede repetir por favor sí hablas con ella cuéntame sí aunque en estos momentos la verdad sé que no lo voy a poder asistir entonces no para qué te hago por el tiempo pero muchas gracias de todas formas,Neutral
21e1e3472f8f4f7c8fcf58d476138fee_20230810t14_55_utc.txt,hola buenos días bien bien y usted no por el momento no ya estuve viendo como el pensión y pues estaba buscando otro pues sí sí me interesa porque pues es sustentable y ambiental pero pues lo quiero desde una parte más urbanística entonces pues ya tomé la decisión de que no se ajusta como a lo que me quiero de pronto especializar yo me quiero especializar más como en arquitectura y urbanismo trata de buscar algo sustentable no no como el urbanismo clásico sí sino que otra manera de verlo es de la parte más ecológica más simbiótica pero pues estoy en eso he encontrado algunas ofertas de urbanismo sí el de todos el de siempre pero me gusta más esa parte de lo más global y organizacional no desisto del programa vale listo dale muchas gracias muy amable,Negativo
21f2bbfde4df4d10a278d08f340c76d2_20230810t14_48_utc.txt,me gusta hablar con ellos,Neutral
22600051c2b74a339f52cddb8e46426f_20230708t13_45_utc.txt,muy bien gracias no no no apenas estaba solicitando la información en este momento voy manejando me lo podría enviar de pronto al correo bueno hasta luego,Negativo
22b2a7bbb0c34938879b5da552e193f1_20230708t14_33_utc.txt,sí bien muchas gracias bueno si todavía continúo interesada lo que pasa es que el horario de estudio no me favorece mucho por el trabajo entonces quería preguntarte qué otra fecha abriría bueno posterior a eso yo pues me tocaría validar por ejemplo con el horario laboral que estoy manejando para ver si las clases y me funcionarían cuánto están ofertando una pregunta cuánto está perfecto y la inscripción para el toefl lo tendremos que hacer nosotros aparte del curso claro que sí ah listo perfecto entonces pues tras validar mis horarios laborales primero que es como lo que me detiene me podría comunicar con ustedes para ver si sí me es posible tomar claro que sí de momento no pero igual ay sí sí te iba a preguntar de hecho por la parte de la inscripción a la maestría directamente tendría que llevar la certificación por ejemplo la certificación de inglés tiene que ser directamente con el toefl o únicamente con eso directamente de ustedes si no pues estoy interesada en hacer el curso de preparación para hacer la certificación en inglés para presentarme a la maestría yo soy del área de la salud entonces estoy viendo la oferta de la salud directamente salud pública ese no para el otro año lo que pasa es que yo quiero bueno averiguar si la certificación que solicitan generalmente para las maestrías se tendrá que hacer directamente con ustedes bueno más bien haciendo el toefl o hay otras opciones de certificación creo que te hacen escribir un tipo de ensayo muchísimas gracias entonces quedo atenta a la información perfecto a ti que tengas feliz día hasta luego,Positivo
24e160ad01f24050889688d8a202048d_20230708t16_04_utc.txt,muy bien y tú tú me podrías enviar como la información del pemsum y todo por whatsapp y si algo yo escribo si me pueden dar una reunión para que me den más detalles por favor dale y con respecto de las becas para digamos hay una que sea específicamente para si uno quiere estudiar un pregrado de arquitectura allá perfecto muchas gracias,Neutral
24f545e8fd7b4ae0a59504b129f18bbc_20230708t16_46_utc.txt,con quién hablo no pues por ahora no sería más adelantico pero pues yo les estaría informando porque ya empecé otro curso,Negativo
25de1573d9de48e3a7b6b13a80e1daae_20230810t18_53_utc.txt,la verdad sí estoy interesada pero es que estoy terminando de estudiar estoy terminando de hacer una especialización entonces yo creo que se me cruzan los horarios yo estoy los sábados todo el día la maestría qué horarios tiene durante esos cuatro días entonces tú me dejarías entregar una solicitud a la universidad de si podía faltar un sábado al mes y acuerdo a eso yo creo que confirmo porque pues igual me quedaría difícil o sea de pronto por falta porque allá por falta pues no se incluye y allá sí estaba buscado ocho días entonces sí voy a hablar el sábado y yo no sé si tengas una línea de whatsapp o la otra semana me puedes devolver la llamada ah bueno así o si no yo pido permiso en la otra universidad a ver si puedo faltar allá pero no faltar acá porque igual ya casi termino ah ok soy abogada de la unicauc ah bueno y cuándo empezaría bueno gracias muy amable bueno hasta luego gracias,Positivo
2700952d2c4347df87c1c6d99edebf78_20230708t14_47_utc.txt,sí con ella bien gracias no me ha llegado sí me puedes compartir toda la información porfa dale gracias,Neutral
2838d89fd88441a8a68fdb3f4b4a096f_20230810t13_31_utc.txt,sí sí señora deseas entonces participar de él no yo creo que no gracias gracias,Neutral
2a9fe8b8899a4b2abac1f2f67e09c290_20230810t19_50_utc.txt,bien bien gracias sí pero si me interesa en este momento estoy un poquito ocupado será que me pueden llamar en otro momento hoy en la noche mañana qué hora puedo hasta mañana a la una de la tarde listo listo listo muchas gracias,Neutral
2efcd43ebc2c4e089e3f962461c6af75_20230810t19_35_utc.txt,aló sí porque yo nunca he hecho eso yo me llamo esquera imagínese y yo no sé ni quiénes son estos ortazos no entiendo por qué lo han hecho eso no no no sé cuál es,Neutral
2ffd86aaf5624b6fa0737b841d614ece_20230810t14_48_utc.txt,muy bien gracias bueno ahorita duda o inquietud no tendría te agradezco de si me puedes regalar un número de contacto en el evento en que ya yo voy a iniciar el proceso para inscribirme me surja de pronto alguna duda con quién me puedo contactar sí señora claro que sí ah bueno perfecto listo me queda claro no señora eso sería todo muchísimas gracias,Neutral
31a1cdefd9164a43b46cc1d2906fb313_20230810t20_57_utc.txt,qué nos necesita hola cristian bien gracias me podrías marcar más rato por favor cinco y treinta gracias muy amable,Neutral
33d2f3d9edab4ddbbd70423d12c28946_20230708t13_49_utc.txt,muy buenos días tengo el gusto de hablar con la señora ángela giraldo señora ángela te habla cristian lozano de la universidad javeriana cali cómo se encuentra el día de hoy vale claro que sí no hay problema te iré adelantando una información vía whatsapp listo del programa que estás interesado vale muchas gracias muy amable,Neutral
34cfb688997845bcb7ea33e1cf556c88_20230708t16_40_utc.txt,con quién habló no no habla con él él no se encuentra ahorita llega después de medio día y llega,Negativo
360f57a6fc66429099be4959dfb8fd39_20230810t21_43_utc.txt,sí con ella bien gracias rosa maría es correcto no estoy muy interesada si puedes enviarme de pronto links o cuál sería el proceso a seguir para inscripción entiendo que se puede pagar hasta el quinto entonces tengo científico de revisar el tema del pago pero sí pero es amor correcto sí muchas gracias mucho mejor también por whatsapp sí es el mismo listo jenny no todo está totalmente claro ah ben sí yo una vez pagué para la javeriana un diplomado también que se iba a llevar a cabo pero finalmente no cumplieron con el número de personas y pues fue un proceso para la resolución del dinero ese mismo riesgo se corre en este caso ok vale perfecto muchas gracias quedo atenta entonces a la información,Positivo
369fde1698c940829f1c622da2306424_20230708t16_15_utc.txt,sí con ella bien gracias sí a mí me han llegado puestos de información vía correo electrónico pero pues aún no he tomado como la decisión la verdad no el pensum no lo vi porque no me ha llegado esa información pero sí ha llegado la fecha de inicio y demás pero aún lo estoy evaluando la verdad ah sí me parece listo listo muchas gracias,Neutral
39ff850d0a3e46bbb845feaed299e092_20230708t15_11_utc.txt,muy bien y tú pues honestamente quería cotizar igualmente creo que pues ya valí el valor porque aunque no es como algo para allá sí estoy interesado realmente en el tema de derecho pero pues básicamente estoy hasta ahora mirando y demás mirando también pues porque con la cooperativa en la que estoy tengo también un descuento entonces digamos como que hasta ahora realmente estoy cotizando así que hay que saber cómo para allá pues no sé porque a escala final es complejo porque el sistema de mi educación era financiería al cien por ciento yo creo que los demestres para para derecho estaban como en diez millones algo no si diez millones novecientos ajá exacto entonces digamos que sacar cada seis meses de esto pues se me hace bastante costoso y en el sentido de que financiarlo para mí es como algo complejo o sea ya es demasiado una pregunta sabes cómo manejan el tema las becas las arianas sí sí y cómo te fue bien pues bueno no sé yo tuve un puntaje de tres veinticinco un colegio salesiano ese descuento como tal también es acumulable con otros descuentos que yo pueda tener no es decir desde la asociación cooperativa en la cual me está ofreciendo como tal el diez por ciento de descuento vale claro que sí ah creo que uno no puede entrar con celular verdad bueno hablando al banco pues quiero ver si puedo hacer el abono esto lo encaja tú me dices entonces primer mes bueno en caso tal el cuarenta por ciento y el otro es ya a partir del segundo semestre el veinticinco por ciento de descuento sí el primer semestre cuarenta y en adelante veinticinco perfecto para tener el beneficio de esa beca aparte claramente mi desempeño durante ese primer semestre te pregunto debo cumplir con algo en específico es bajo selección o básicamente por el tema de mi puntaje soy merecedor directamente ok perfecto ay vale tú me podrías no sé mandar algún correito como pues para tener contacto y demás claro que sí igualmente para ti hasta luego,Positivo
